title,description,text,category,pubDate,link
"After the FTX chaos, is crypto down and out after a torrid 2022?",If Bitcoin was a boxer it would be on its back on the canvas. It is down but is it out?,"After the FTX chaos, is crypto down and out after a torrid 2022?. If Bitcoin was a boxer it would be on its back on the canvas. It is down but is it out?",technology,"Fri, 16 Dec 2022 00:41:30 GMT",https://www.bbc.co.uk/news/technology-63990215?at_medium=RSS&at_campaign=KARANGA
Call of Duty battle over after Sony deal with Microsoft,Sony agrees deal with tech giant to keep franchise on PlayStation as Activision buyout moves step closer.,Call of Duty battle over after Sony deal with Microsoft. Sony agrees deal with tech giant to keep franchise on PlayStation as Activision buyout moves step closer.,technology,"Sun, 16 Jul 2023 16:56:58 GMT",https://www.bbc.co.uk/news/technology-66217632?at_medium=RSS&at_campaign=KARANGA
The 22-year-old 3D-printing schools,Maggie Grout has started an NGO that will 3D-print schools where access to education is not guaranteed.,The 22-year-old 3D-printing schools. Maggie Grout has started an NGO that will 3D-print schools where access to education is not guaranteed.,technology,"Thu, 26 May 2022 23:01:08 GMT",https://www.bbc.co.uk/news/technology-61588608?at_medium=RSS&at_campaign=KARANGA
What are your rights as a tenant?,"With one in five people now renting in the UK, it's important to understand your rights as a tenant.","What are your rights as a tenant?. With one in five people now renting in the UK, it's important to understand your rights as a tenant.",technology,"Fri, 21 Jul 2023 09:03:12 GMT",https://www.bbc.co.uk/news/technology-65038459?at_medium=RSS&at_campaign=KARANGA
The haters and conspiracy theorists back on Twitter,A BBC Monitoring investigation has found hundreds of reinstated accounts on Twitter promoting abuse and misinformation.,The haters and conspiracy theorists back on Twitter. A BBC Monitoring investigation has found hundreds of reinstated accounts on Twitter promoting abuse and misinformation.,technology,"Wed, 08 Mar 2023 00:35:24 GMT",https://www.bbc.co.uk/news/technology-64554381?at_medium=RSS&at_campaign=KARANGA
Deepfake presidents used in Russia-Ukraine war,Videos of Putin and Zelensky declaring the war is over have been circulating online.,Deepfake presidents used in Russia-Ukraine war. Videos of Putin and Zelensky declaring the war is over have been circulating online.,technology,"Fri, 18 Mar 2022 02:03:34 GMT",https://www.bbc.co.uk/news/technology-60780142?at_medium=RSS&at_campaign=KARANGA
Google to close Stadia cloud service and refund gamers,Stadia allows players to stream games online without owning a console.,Google to close Stadia cloud service and refund gamers. Stadia allows players to stream games online without owning a console.,technology,"Thu, 29 Sep 2022 18:01:21 GMT",https://www.bbc.co.uk/news/technology-63082320?at_medium=RSS&at_campaign=KARANGA
Cuddly toy reviews used for headphones on Amazon,"Sellers are boosting ratings of electronics with reviews for completely different products, Which? finds.","Cuddly toy reviews used for headphones on Amazon. Sellers are boosting ratings of electronics with reviews for completely different products, Which? finds.",technology,"Thu, 07 Apr 2022 01:59:27 GMT",https://www.bbc.co.uk/news/technology-61009406?at_medium=RSS&at_campaign=KARANGA
MoD fined after email blunder risked Afghan interpreters' lives,A mass email revealed details of more than 200 people who the UK was trying to help flee the Taliban.,MoD fined after email blunder risked Afghan interpreters' lives. A mass email revealed details of more than 200 people who the UK was trying to help flee the Taliban.,technology,"Wed, 13 Dec 2023 00:18:53 GMT",https://www.bbc.co.uk/news/technology-67660964?at_medium=RSS&at_campaign=KARANGA
GTA 6: Game to be unveiled with 5 December trailer,"Ten years after the release of GTA 5, the next game in the series is due to be unveiled on 5 December.","GTA 6: Game to be unveiled with 5 December trailer. Ten years after the release of GTA 5, the next game in the series is due to be unveiled on 5 December.",technology,"Fri, 01 Dec 2023 17:20:37 GMT",https://www.bbc.co.uk/news/technology-67595452?at_medium=RSS&at_campaign=KARANGA
Google: Barbie and Shakira among most searched in 2023,"Barbie and Oppenheimer were the most-searched for films in 2023, and took £30m in their opening weekend.","Google: Barbie and Shakira among most searched in 2023. Barbie and Oppenheimer were the most-searched for films in 2023, and took £30m in their opening weekend.",technology,"Mon, 11 Dec 2023 18:03:08 GMT",https://www.bbc.co.uk/news/technology-67685891?at_medium=RSS&at_campaign=KARANGA
Apple store workers vote to form first US union,"The move by employees in Towson, Maryland, is the latest in a string of high-profile union campaigns in the US.","Apple store workers vote to form first US union. The move by employees in Towson, Maryland, is the latest in a string of high-profile union campaigns in the US.",technology,"Sun, 19 Jun 2022 02:51:18 GMT",https://www.bbc.co.uk/news/technology-61855301?at_medium=RSS&at_campaign=KARANGA
TikTok says action taken on Israel conflict videos,The social media firm lists what it is doing to tackle misinformation after a warning by the EU.,TikTok says action taken on Israel conflict videos. The social media firm lists what it is doing to tackle misinformation after a warning by the EU.,technology,"Sun, 15 Oct 2023 14:52:42 GMT",https://www.bbc.co.uk/news/technology-67115982?at_medium=RSS&at_campaign=KARANGA
Worldcoin: Sam Altman launches eyeball scanning crypto coin,"Thousands of people scan their irises on first official launch day of ""dystopian"" crypto project.","Worldcoin: Sam Altman launches eyeball scanning crypto coin. Thousands of people scan their irises on first official launch day of ""dystopian"" crypto project.",technology,"Mon, 24 Jul 2023 23:03:52 GMT",https://www.bbc.co.uk/news/technology-66128111?at_medium=RSS&at_campaign=KARANGA
Pioneering wind-powered cargo ship sets sail,Inventors hope maiden voyage will help usher in new era of greener shipping.,Pioneering wind-powered cargo ship sets sail. Inventors hope maiden voyage will help usher in new era of greener shipping.,technology,"Mon, 21 Aug 2023 05:20:05 GMT",https://www.bbc.co.uk/news/technology-66543643?at_medium=RSS&at_campaign=KARANGA
Nationwide payments back to normal after delays,The building society says the problem has now been resolved and a payment backlog has been cleared.,Nationwide payments back to normal after delays. The building society says the problem has now been resolved and a payment backlog has been cleared.,technology,"Fri, 22 Mar 2024 16:12:01 GMT",https://www.bbc.co.uk/news/technology-68635180
Bill Gates would rather pay for vaccines than travel to Mars,"The Microsoft co-founder also believes artificial intelligence will ""dramatically"" transform humanity.","Bill Gates would rather pay for vaccines than travel to Mars. The Microsoft co-founder also believes artificial intelligence will ""dramatically"" transform humanity.",technology,"Fri, 03 Feb 2023 00:13:16 GMT",https://www.bbc.co.uk/news/technology-64499635?at_medium=RSS&at_campaign=KARANGA
Holiday Inn hit by cyber attack,"The chain, run by Intercontinental Hotel Group, said their online services were facing disruptions.","Holiday Inn hit by cyber attack. The chain, run by Intercontinental Hotel Group, said their online services were facing disruptions.",technology,"Tue, 06 Sep 2022 20:14:25 GMT",https://www.bbc.co.uk/news/technology-62814943?at_medium=RSS&at_campaign=KARANGA
"Space, the unseen frontier in the war in Ukraine","It is the first war where commercial space capabilities have played a significant role, a US general says.","Space, the unseen frontier in the war in Ukraine. It is the first war where commercial space capabilities have played a significant role, a US general says.",technology,"Wed, 05 Oct 2022 23:32:27 GMT",https://www.bbc.co.uk/news/technology-63109532?at_medium=RSS&at_campaign=KARANGA
Chatbots: Why does White House want hackers to trick AI?,Google and Meta are among big tech companies who are letting hackers try to find flaws in their chatbots.,Chatbots: Why does White House want hackers to trick AI?. Google and Meta are among big tech companies who are letting hackers try to find flaws in their chatbots.,technology,"Sun, 06 Aug 2023 00:21:06 GMT",https://www.bbc.co.uk/news/technology-66404069?at_medium=RSS&at_campaign=KARANGA
Hack of 6.9m profiles at genetic test firm 23andMe,"Hackers were able to gain access because some customers reused old passwords, biotech company 23andMe said.","Hack of 6.9m profiles at genetic test firm 23andMe. Hackers were able to gain access because some customers reused old passwords, biotech company 23andMe said.",technology,"Tue, 05 Dec 2023 13:48:07 GMT",https://www.bbc.co.uk/news/technology-67624182?at_medium=RSS&at_campaign=KARANGA
EE and Vodafone: Technical bug hits mobile networks,The two providers have offered different accounts of what happened to their networks.,EE and Vodafone: Technical bug hits mobile networks. The two providers have offered different accounts of what happened to their networks.,technology,"Mon, 04 Sep 2023 21:29:04 GMT",https://www.bbc.co.uk/news/technology-66708574?at_medium=RSS&at_campaign=KARANGA
Booking.com users angry at firm's response to hacks,Customers say they have been failed and feel let down after losing hundreds of pounds to fraudsters.,Booking.com users angry at firm's response to hacks. Customers say they have been failed and feel let down after losing hundreds of pounds to fraudsters.,technology,"Mon, 04 Dec 2023 13:21:47 GMT",https://www.bbc.co.uk/news/technology-67591310?at_medium=RSS&at_campaign=KARANGA
Elon Musk at Twitter: Who could replace him as chief executive?,We look at the runner and riders to take over as the social media firm's chief executive.,Elon Musk at Twitter: Who could replace him as chief executive?. We look at the runner and riders to take over as the social media firm's chief executive.,technology,"Tue, 20 Dec 2022 13:28:55 GMT",https://www.bbc.co.uk/news/technology-64026268?at_medium=RSS&at_campaign=KARANGA
AI 'godfather' Prof Yan LeCun says it won't take over the world,"Prof Yann LeCun says fears that AI will pose a threat to humanity are ""preposterously ridiculous"".","AI 'godfather' Prof Yan LeCun says it won't take over the world. Prof Yann LeCun says fears that AI will pose a threat to humanity are ""preposterously ridiculous"".",technology,"Wed, 14 Jun 2023 23:02:59 GMT",https://www.bbc.co.uk/news/technology-65886125?at_medium=RSS&at_campaign=KARANGA
Can you get cheaper broadband deals with social tariffs?,Find out whether you are eligible for a social tariff and how to pay less each month.,Can you get cheaper broadband deals with social tariffs?. Find out whether you are eligible for a social tariff and how to pay less each month.,technology,"Thu, 18 May 2023 13:57:42 GMT",https://www.bbc.co.uk/news/technology-65628687?at_medium=RSS&at_campaign=KARANGA
Popular Minecraft YouTuber Dream reveals face,The YouTuber's 30 million subscribers finally find out what he looks like without a mask.,Popular Minecraft YouTuber Dream reveals face. The YouTuber's 30 million subscribers finally find out what he looks like without a mask.,technology,"Mon, 03 Oct 2022 10:13:53 GMT",https://www.bbc.co.uk/news/technology-63082329?at_medium=RSS&at_campaign=KARANGA
Tool to spot breast cancer at home wins UK Dyson award,The Dotplot aims to help women self-check at home and track any changes they may find on an app.,Tool to spot breast cancer at home wins UK Dyson award. The Dotplot aims to help women self-check at home and track any changes they may find on an app.,technology,"Wed, 07 Sep 2022 00:50:08 GMT",https://www.bbc.co.uk/news/technology-62807367?at_medium=RSS&at_campaign=KARANGA
'Overwhelming consensus' on AI regulation - Musk,Tech heavyweights gathered in Washington DC to discuss the regulation of artificial intelligence.,'Overwhelming consensus' on AI regulation - Musk. Tech heavyweights gathered in Washington DC to discuss the regulation of artificial intelligence.,technology,"Wed, 13 Sep 2023 23:57:03 GMT",https://www.bbc.co.uk/news/technology-66804996?at_medium=RSS&at_campaign=KARANGA
